card_id,pname,set_name,is_custom,image_url,generation,release_date,rarity,pokemon_type,subtype,hp,level,flavour_text
neo3-55,Snubbull,Neo Revelation,False,https://images.pokemontcg.io/neo3/55_hires.png,Neo,9/21/2001,Common,['Colorless'],['Basic'],50,21,"It has an active, playful nature. Many people like to frolic with it because of its affectionate ways."
neo3-56,Staryu,Neo Revelation,False,https://images.pokemontcg.io/neo3/56_hires.png,Neo,9/21/2001,Common,['Water'],['Basic'],40,13,"At night, the center of its body slowly flickers with the same rhythm as a human heartbeat."
neo3-57,Swinub,Neo Revelation,False,https://images.pokemontcg.io/neo3/57_hires.png,Neo,9/21/2001,Common,['Fighting'],['Basic'],40,10,"If it smells something enticing, it dashes headlong off to find the source of the aroma."
neo3-58,Unown [K],Neo Revelation,False,https://images.pokemontcg.io/neo3/58_hires.png,Neo,9/21/2001,Common,['Psychic'],['Basic'],40,14,Their shapes look like hieroglyphs on ancient tablets. It is said that the two are somehow related.
neo3-59,Zubat,Neo Revelation,False,https://images.pokemontcg.io/neo3/59_hires.png,Neo,9/21/2001,Common,['Grass'],['Basic'],40,13,"While flying, it constantly emits ultrasonic waves from its mouth to check its surroundings."
neo3-65,Shining Gyarados,Neo Revelation,False,https://images.pokemontcg.io/neo3/65_hires.png,Neo,9/21/2001,Rare Shining,['Water'],['Basic'],100,62,"Once it appears, it goes on a rampage. It remains enraged until it demolishes everything around it."
neo3-66,Shining Magikarp,Neo Revelation,False,https://images.pokemontcg.io/neo3/66_hires.png,Neo,9/21/2001,Rare Shining,['Water'],['Basic'],30,11,"An underpowered, pathetic Pokémon. It may jump high on rare occasions, but never more than seven feet."
neo4-1,Dark Ampharos,Neo Destiny,False,https://images.pokemontcg.io/neo4/1_hires.png,Neo,2/28/2002,Rare Holo,['Lightning'],['Stage 2'],70,36,"Its brightly lit tail can be seen for miles in the dark, even by ships on the sea."
neo4-2,Dark Crobat,Neo Destiny,False,https://images.pokemontcg.io/neo4/2_hires.png,Neo,2/28/2002,Rare Holo,['Grass'],['Stage 2'],70,39,"Although the wings it has evolved on its feet allow it to fly at high speeds, they unfortunately make it difficult to perch."
neo4-3,Dark Donphan,Neo Destiny,False,https://images.pokemontcg.io/neo4/3_hires.png,Neo,2/28/2002,Rare Holo,['Fighting'],['Stage 1'],60,29,"The larger its tusks, the higher its status in the herd."
neo4-4,Dark Espeon,Neo Destiny,False,https://images.pokemontcg.io/neo4/4_hires.png,Neo,2/28/2002,Rare Holo,['Psychic'],['Stage 1'],60,32,The tips of its split tail quiver whenever it uses its psychic abilities to read its opponent's next move.
neo4-5,Dark Feraligatr,Neo Destiny,False,https://images.pokemontcg.io/neo4/5_hires.png,Neo,2/28/2002,Rare Holo,['Water'],['Stage 2'],80,44,Its powerful muscles allow it to move at a speed that belies its bulk.
neo4-6,Dark Gengar,Neo Destiny,False,https://images.pokemontcg.io/neo4/6_hires.png,Neo,2/28/2002,Rare Holo,['Psychic'],['Stage 2'],70,32,"It absorbs the heat in the air around it. If you suddenly feel cold, it's because a Gengar has appeared."
neo4-7,Dark Houndoom,Neo Destiny,False,https://images.pokemontcg.io/neo4/7_hires.png,Neo,2/28/2002,Rare Holo,['Fire'],['Stage 1'],60,32,The flame it breathes is actually a volatile poison it produces internally that ignites when exposed to air.
neo4-8,Dark Porygon2,Neo Destiny,False,https://images.pokemontcg.io/neo4/8_hires.png,Neo,2/28/2002,Rare Holo,['Colorless'],['Stage 1'],60,34,Advances in technology have allowed it to evolve. It occasionally displays behavior not found in its programming.
neo4-9,Dark Scizor,Neo Destiny,False,https://images.pokemontcg.io/neo4/9_hires.png,Neo,2/28/2002,Rare Holo,['Metal'],['Stage 1'],70,35,Nothing can withstand the pressure of the vise-like grip of this Pokémon's steel claws.
neo4-10,Dark Typhlosion,Neo Destiny,False,https://images.pokemontcg.io/neo4/10_hires.png,Neo,2/28/2002,Rare Holo,['Fire'],['Stage 2'],80,43,"When it's in combat, the air around it shimmers and warps from the intense heat it produces."
neo4-11,Dark Tyranitar,Neo Destiny,False,https://images.pokemontcg.io/neo4/11_hires.png,Neo,2/28/2002,Rare Holo,['Fighting'],['Stage 2'],90,47,Its power is such that not even mountains can stand in its way.
neo4-12,Light Arcanine,Neo Destiny,False,https://images.pokemontcg.io/neo4/12_hires.png,Neo,2/28/2002,Rare Holo,['Fire'],['Stage 1'],100,47,This legendary Chinese Pokémon is easily recognized by its large flowing mane.
neo4-13,Light Azumarill,Neo Destiny,False,https://images.pokemontcg.io/neo4/13_hires.png,Neo,2/28/2002,Rare Holo,['Water'],['Stage 1'],80,37,It curls up its long ears when swimming to prevent water from entering them.
neo4-14,Light Dragonite,Neo Destiny,False,https://images.pokemontcg.io/neo4/14_hires.png,Neo,2/28/2002,Rare Holo,['Colorless'],['Stage 2'],100,47,"It is said to fly constantly over the sea, looking for people in need of aid."
neo4-15,Light Togetic,Neo Destiny,False,https://images.pokemontcg.io/neo4/15_hires.png,Neo,2/28/2002,Rare Holo,['Colorless'],['Stage 1'],60,32,It becomes depressed if it is not near kind-hearted people. Is is able to float in the air without moving its wings.
neo4-17,Dark Ariados,Neo Destiny,False,https://images.pokemontcg.io/neo4/17_hires.png,Neo,2/28/2002,Rare,['Grass'],['Stage 1'],60,28,"Wherever it goes, it spins a thread that always leads back to its web."
neo4-18,Dark Magcargo,Neo Destiny,False,https://images.pokemontcg.io/neo4/18_hires.png,Neo,2/28/2002,Rare,['Fire'],['Stage 1'],60,36,"The shell on its back comes off easily, exposing the flames running through its body."
neo4-19,Dark Omastar,Neo Destiny,False,https://images.pokemontcg.io/neo4/19_hires.png,Neo,2/28/2002,Rare,['Water'],['Stage 2'],70,33,"Nothing can escape once wrapped in its tentacles, which it uses for self-defense as well as to catch food."
neo4-20,Dark Slowking,Neo Destiny,False,https://images.pokemontcg.io/neo4/20_hires.png,Neo,2/28/2002,Rare,['Psychic'],['Stage 1'],60,27,"Each time it yawns, the Shellder on its head releases an enzyme that makes it grow even smarter."
neo4-21,Dark Ursaring,Neo Destiny,False,https://images.pokemontcg.io/neo4/21_hires.png,Neo,2/28/2002,Rare,['Colorless'],['Stage 1'],60,28,"Its keen nose can pick out any scent, even that of food buried deep underground."
neo4-22,Light Dragonair,Neo Destiny,False,https://images.pokemontcg.io/neo4/22_hires.png,Neo,2/28/2002,Rare,['Colorless'],['Stage 1'],80,35,The aura it projects from its body has an effect on the surrounding climate and weather.
neo4-23,Light Lanturn,Neo Destiny,False,https://images.pokemontcg.io/neo4/23_hires.png,Neo,2/28/2002,Rare,['Lightning'],['Stage 1'],80,33,"This Pokémon has evolved its dorsal fin to emit light, which attracts the fish it feeds on."
neo4-24,Light Ledian,Neo Destiny,False,https://images.pokemontcg.io/neo4/24_hires.png,Neo,2/28/2002,Rare,['Grass'],['Stage 1'],70,37,The number of spots on its back increase or decrease depending on the number of stars visible in the night sky.
neo4-25,Light Machamp,Neo Destiny,False,https://images.pokemontcg.io/neo4/25_hires.png,Neo,2/28/2002,Rare,['Fighting'],['Stage 2'],100,65,It uses its four arms in combat to unleash a ceaseless flurry of punches.
neo4-26,Light Piloswine,Neo Destiny,False,https://images.pokemontcg.io/neo4/26_hires.png,Neo,2/28/2002,Rare,['Water'],['Stage 1'],90,43,"Its legs are short, but its hooves are wide and flat, allowing it to easily walk over snow."
neo4-27,Unown [G],Neo Destiny,False,https://images.pokemontcg.io/neo4/27_hires.png,Neo,2/28/2002,Rare,['Psychic'],['Basic'],40,16,"It is believed that the variety of types of this Pokémon were created by evolutionary adaptation, as each possesses a different ability."
neo4-28,Unown [H],Neo Destiny,False,https://images.pokemontcg.io/neo4/28_hires.png,Neo,2/28/2002,Rare,['Psychic'],['Basic'],40,16,"It is believed that the variety of types of this Pokémon were created by evolutionary adaptation, as each possesses a different ability."
neo4-29,Unown [W],Neo Destiny,False,https://images.pokemontcg.io/neo4/29_hires.png,Neo,2/28/2002,Rare,['Psychic'],['Basic'],40,16,"It is believed that the variety of types of this Pokémon were created by evolutionary adaptation, as each possesses a different ability."
neo4-30,Unown [X],Neo Destiny,False,https://images.pokemontcg.io/neo4/30_hires.png,Neo,2/28/2002,Rare,['Psychic'],['Basic'],50,22,"It is believed that the variety of types of this Pokémon were created by evolutionary adaptation, as each possesses a different ability."
neo4-31,Chansey,Neo Destiny,False,https://images.pokemontcg.io/neo4/31_hires.png,Neo,2/28/2002,Uncommon,['Colorless'],['Basic'],90,38,"It holds its egg carefully when moving so as not to break it. Still, it is fast enough to disappear in the blink of an eye."
neo4-32,Dark Croconaw,Neo Destiny,False,https://images.pokemontcg.io/neo4/32_hires.png,Neo,2/28/2002,Uncommon,['Water'],['Stage 1'],60,28,"It has 49 teeth in its mouth that are constantly replacing themselves. Pull one out, and a new one grows in."
neo4-33,Dark Exeggutor,Neo Destiny,False,https://images.pokemontcg.io/neo4/33_hires.png,Neo,2/28/2002,Uncommon,['Psychic'],['Stage 1'],60,25,"If one of its heads falls off, it turns into an Exeggcute, which begins to look for other Exeggcutes using a special form of telepathy."
neo4-34,Dark Flaaffy,Neo Destiny,False,https://images.pokemontcg.io/neo4/34_hires.png,Neo,2/28/2002,Uncommon,['Lightning'],['Stage 1'],60,25,"As a result of storing massive amounts of electricity there, it can no longer grow wool on certain areas of its body."
neo4-35,Dark Forretress,Neo Destiny,False,https://images.pokemontcg.io/neo4/35_hires.png,Neo,2/28/2002,Uncommon,['Grass'],['Stage 1'],60,30,"It stays motionless in trees, driving away with flying armored shards from its hard shell any who come close."
neo4-36,Dark Haunter,Neo Destiny,False,https://images.pokemontcg.io/neo4/36_hires.png,Neo,2/28/2002,Uncommon,['Psychic'],['Stage 1'],50,18,It silently hunts its prey in dark rooms.
neo4-37,Dark Omanyte,Neo Destiny,False,https://images.pokemontcg.io/neo4/37_hires.png,Neo,2/28/2002,Uncommon,['Water'],['Stage 1'],40,18,"This ancient Pokémon possessed 10 tentacles, which it used to swim through the ocean."
neo4-38,Dark Pupitar,Neo Destiny,False,https://images.pokemontcg.io/neo4/38_hires.png,Neo,2/28/2002,Uncommon,['Fighting'],['Stage 1'],60,26,"It is encased within a hard shell, yet retains a great deal of mobility—a dangerous combination."
neo4-39,Dark Quilava,Neo Destiny,False,https://images.pokemontcg.io/neo4/39_hires.png,Neo,2/28/2002,Uncommon,['Fire'],['Stage 1'],60,27,"If it turns its back to an opponent, it is a sign that it is getting ready to attack."
neo4-40,Dark Wigglytuff,Neo Destiny,False,https://images.pokemontcg.io/neo4/40_hires.png,Neo,2/28/2002,Uncommon,['Colorless'],['Stage 1'],60,24,"This Pokémon has soft, fine hair. When angered, it increases in size and has been known to charge those it considers a threat."
neo4-41,Heracross,Neo Destiny,False,https://images.pokemontcg.io/neo4/41_hires.png,Neo,2/28/2002,Uncommon,['Grass'],['Basic'],60,27,"It is normally peaceful, but will attack any who get between it and honey, its favorite food."
neo4-42,Hitmonlee,Neo Destiny,False,https://images.pokemontcg.io/neo4/42_hires.png,Neo,2/28/2002,Uncommon,['Fighting'],['Basic'],60,31,It has a perfect sense of balance and can lash out with powerful kicks from any position.
neo4-43,Houndour,Neo Destiny,False,https://images.pokemontcg.io/neo4/43_hires.png,Neo,2/28/2002,Uncommon,['Darkness'],['Basic'],40,16,"When night falls, the air fills with the eerie cries of this Pokémon as it stakes out its territory."
neo4-44,Jigglypuff,Neo Destiny,False,https://images.pokemontcg.io/neo4/44_hires.png,Neo,2/28/2002,Uncommon,['Colorless'],['Basic'],50,11,If puffs its body up like a balloon and sings a lullaby that makes all who hear it fall into a deep sleep.
neo4-45,Light Dewgong,Neo Destiny,False,https://images.pokemontcg.io/neo4/45_hires.png,Neo,2/28/2002,Uncommon,['Water'],['Stage 1'],80,40,"It has an aerodynamic shape that allows it to swim at great speeds. The colder the water gets, the more active it becomes."
neo4-46,Light Flareon,Neo Destiny,False,https://images.pokemontcg.io/neo4/46_hires.png,Neo,2/28/2002,Uncommon,['Fire'],['Stage 1'],80,37,"It creates its flames by swallowing air into a special pouch within its body, then heating it to over 3000 degrees."
neo4-47,Light Golduck,Neo Destiny,False,https://images.pokemontcg.io/neo4/47_hires.png,Neo,2/28/2002,Uncommon,['Water'],['Stage 1'],80,36,"The faster it swims, the brighter the glow on its forehead becomes."
neo4-48,Light Jolteon,Neo Destiny,False,https://images.pokemontcg.io/neo4/48_hires.png,Neo,2/28/2002,Uncommon,['Lightning'],['Stage 1'],70,31,It can collect the ambient electrical energy in its cells and expel it in massive bursts.
neo4-49,Light Machoke,Neo Destiny,False,https://images.pokemontcg.io/neo4/49_hires.png,Neo,2/28/2002,Uncommon,['Fighting'],['Stage 1'],80,37,"This Pokémon never gets tired, no matter what it does or how hard it works."
neo4-50,Light Ninetales,Neo Destiny,False,https://images.pokemontcg.io/neo4/50_hires.png,Neo,2/28/2002,Uncommon,['Fire'],['Stage 1'],90,39,It is said that each of its nine tails contains a different magical power.
neo4-51,Light Slowbro,Neo Destiny,False,https://images.pokemontcg.io/neo4/51_hires.png,Neo,2/28/2002,Uncommon,['Psychic'],['Stage 1'],80,33,"If the Shellder attached to its tail becomes separated, this Pokémon reverts to a normal Slowpoke."
neo4-52,Light Vaporeon,Neo Destiny,False,https://images.pokemontcg.io/neo4/52_hires.png,Neo,2/28/2002,Uncommon,['Water'],['Stage 1'],80,41,"If its fins being to vibrate, it is a sign that it will begin raining soon."
neo4-53,Light Venomoth,Neo Destiny,False,https://images.pokemontcg.io/neo4/53_hires.png,Neo,2/28/2002,Uncommon,['Grass'],['Stage 1'],80,36,"It defends itself by flapping its wings at high speed, spreading poisonous powder throughout the air."
neo4-54,Light Wigglytuff,Neo Destiny,False,https://images.pokemontcg.io/neo4/54_hires.png,Neo,2/28/2002,Uncommon,['Colorless'],['Stage 1'],80,33,"If two of them brush against each other, they will not be able to separate themselves, as they enjoy touching each other's soft fur too much."
neo4-55,Scyther,Neo Destiny,False,https://images.pokemontcg.io/neo4/55_hires.png,Neo,2/28/2002,Uncommon,['Grass'],['Basic'],60,21,"It moves so fast as to be invisible to the naked eye. Even when standing still, its camouflage prevents it from being seen."
neo4-56,Togepi,Neo Destiny,False,https://images.pokemontcg.io/neo4/56_hires.png,Neo,2/28/2002,Uncommon,['Colorless'],['Basic'],40,13,"Its shell is said to contain happiness itself, which it will share with those who are kind to it."
neo4-57,Unown [C],Neo Destiny,False,https://images.pokemontcg.io/neo4/57_hires.png,Neo,2/28/2002,Uncommon,['Psychic'],['Basic'],40,11,"It is believed that the variety of types of this Pokémon were created by evolutionary adaptation, as each possesses a different ability."
neo4-58,Unown [P],Neo Destiny,False,https://images.pokemontcg.io/neo4/58_hires.png,Neo,2/28/2002,Uncommon,['Psychic'],['Basic'],40,13,"It is believed that the variety of types of this Pokémon were created by evolutionary adaptation, as each possesses a different ability."
neo4-59,Unown [Q],Neo Destiny,False,https://images.pokemontcg.io/neo4/59_hires.png,Neo,2/28/2002,Uncommon,['Psychic'],['Basic'],40,12,"It is believed that the variety of types of this Pokémon were created by evolutionary adaptation, as each possesses a different ability."
neo4-60,Unown [Z],Neo Destiny,False,https://images.pokemontcg.io/neo4/60_hires.png,Neo,2/28/2002,Uncommon,['Psychic'],['Basic'],40,9,"It is believed that the variety of types of this Pokémon were created by evolutionary adaptation, as each possesses a different ability."
neo4-61,Cyndaquil,Neo Destiny,False,https://images.pokemontcg.io/neo4/61_hires.png,Neo,2/28/2002,Common,['Fire'],['Basic'],40,15,"It is very meek and constantly crouches in a defensive posture. When threatened, it protects itself with the flame on its back."
neo4-62,Dark Octillery,Neo Destiny,False,https://images.pokemontcg.io/neo4/62_hires.png,Neo,2/28/2002,Common,['Water'],['Stage 1'],60,30,It likes to sleep in rock caves and will even steal other Octillery's nests.
neo4-63,Dratini,Neo Destiny,False,https://images.pokemontcg.io/neo4/63_hires.png,Neo,2/28/2002,Common,['Colorless'],['Basic'],40,14,"Large from birth, this Pokémon increases in size throughout its life by regularly shedding its skin."
